code,description,chapter,chapter_desc,section,section_desc,inclusion_terms,includes,excludes1,excludes2,use_additional_code,code_first,notes,seven_char_note,seven_char_def_extensions,seven_char_def_notes,parent_codes
B43,Chromomycosis and pheomycotic abscess,1,Certain infectious and parasitic diseases (A00-B99),,Mycoses (B35-B49),[],[],[],[],[],[],[],[],{},[],[]
B44,Aspergillosis,1,Certain infectious and parasitic diseases (A00-B99),,Mycoses (B35-B49),[],['aspergilloma'],[],[],[],[],[],[],{},[],[]
B45,Cryptococcosis,1,Certain infectious and parasitic diseases (A00-B99),,Mycoses (B35-B49),[],[],[],[],[],[],[],[],{},[],[]
B46,Zygomycosis,1,Certain infectious and parasitic diseases (A00-B99),,Mycoses (B35-B49),[],[],[],[],[],[],[],[],{},[],[]
B47,Mycetoma,1,Certain infectious and parasitic diseases (A00-B99),,Mycoses (B35-B49),[],[],[],[],[],[],[],[],{},[],[]
B48,"Other mycoses, not elsewhere classified",1,Certain infectious and parasitic diseases (A00-B99),,Mycoses (B35-B49),[],[],[],[],[],[],[],[],{},[],[]
B49,Unspecified mycosis,1,Certain infectious and parasitic diseases (A00-B99),,Mycoses (B35-B49),['Fungemia NOS'],[],[],[],[],[],[],[],{},[],[]
B50,Plasmodium falciparum malaria,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],['mixed infections of Plasmodium falciparum with any other Plasmodium species'],[],[],[],[],[],[],{},[],[]
B51,Plasmodium vivax malaria,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],"['mixed infections of Plasmodium vivax with other Plasmodium species, except Plasmodium falciparum']",['plasmodium vivax with Plasmodium falciparum (B50.-)'],[],[],[],[],[],{},[],[]
B52,Plasmodium malariae malaria,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],"['mixed infections of Plasmodium malariae with other Plasmodium species, except Plasmodium falciparum and Plasmodium vivax']","['Plasmodium falciparum (B50.-)', 'Plasmodium vivax (B51.-)']",[],[],[],[],[],{},[],[]
B53,Other specified malaria,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],[],[],[],[],[],[],[],{},[],[]
B54,Unspecified malaria,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],[],[],[],[],[],[],[],{},[],[]
B55,Leishmaniasis,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],[],[],[],[],[],[],[],{},[],[]
B56,African trypanosomiasis,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],[],[],[],[],[],[],[],{},[],[]
B57,Chagas' disease,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],"['American trypanosomiasis', 'infection due to Trypanosoma cruzi']",[],[],[],[],[],[],{},[],[]
B58,Toxoplasmosis,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],['infection due to Toxoplasma gondii'],['congenital toxoplasmosis (P37.1)'],[],[],[],[],[],{},[],[]
B59,Pneumocystosis,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),"['Pneumonia due to Pneumocystis carinii', 'Pneumonia due to Pneumocystis jiroveci']",[],[],[],[],[],[],[],{},[],[]
B60,"Other protozoal diseases, not elsewhere classified",1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],[],"['cryptosporidiosis (A07.2)', 'intestinal microsporidiosis (A07.8)', 'isosporiasis (A07.3)']",[],[],[],[],[],{},[],[]
B64,Unspecified protozoal disease,1,Certain infectious and parasitic diseases (A00-B99),,Protozoal diseases (B50-B64),[],[],[],[],[],[],[],[],{},[],[]
B65,Schistosomiasis [bilharziasis],1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],['snail fever'],[],[],[],[],[],[],{},[],[]
B66,Other fluke infections,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],[],[],[],[],[],[],[],{},[],[]
B67,Echinococcosis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],['hydatidosis'],[],[],[],[],[],[],{},[],[]
B68,Taeniasis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],[],['cysticercosis (B69.-)'],[],[],[],[],[],{},[],[]
B69,Cysticercosis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],['cysticerciasis infection due to larval form of Taenia solium'],[],[],[],[],[],[],{},[],[]
B70,Diphyllobothriasis and sparganosis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],[],[],[],[],[],[],[],{},[],[]
B71,Other cestode infections,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],[],[],[],[],[],[],[],{},[],[]
B72,Dracunculiasis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],"['guinea worm infection', 'infection due to Dracunculus medinensis']",[],[],[],[],[],[],{},[],[]
B73,Onchocerciasis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],"['onchocerca volvulus infection', 'onchocercosis', 'river blindness']",[],[],[],[],[],[],{},[],[]
B74,Filariasis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],[],[],"['onchocerciasis (B73)', 'tropical (pulmonary) eosinophilia NOS (J82.89)']",[],[],[],[],{},[],[]
B75,Trichinellosis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],"['infection due to Trichinella species', 'trichiniasis']",[],[],[],[],[],[],{},[],[]
B76,Hookworm diseases,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],['uncinariasis'],[],[],[],[],[],[],{},[],[]
B77,Ascariasis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],"['ascaridiasis', 'roundworm infection']",[],[],[],[],[],[],{},[],[]
B78,Strongyloidiasis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],[],['trichostrongyliasis (B81.2)'],[],[],[],[],[],{},[],[]
B79,Trichuriasis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],"['trichocephaliasis', 'whipworm (disease)(infection)']",[],[],[],[],[],[],{},[],[]
B80,Enterobiasis,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],"['oxyuriasis', 'pinworm infection', 'threadworm infection']",[],[],[],[],[],[],{},[],[]
B81,"Other intestinal helminthiases, not elsewhere classified",1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],[],"['angiostrongyliasis due to:', 'Angiostrongylus cantonensis (B83.2)', 'Parastrongylus cantonensis (B83.2)']",[],[],[],[],[],{},[],[]
B82,Unspecified intestinal parasitism,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],[],[],[],[],[],[],[],{},[],[]
B83,Other helminthiases,1,Certain infectious and parasitic diseases (A00-B99),,Helminthiases (B65-B83),[],[],['capillariasis NOS (B81.1)'],['intestinal capillariasis (B81.1)'],[],[],[],[],{},[],[]
B85,Pediculosis and phthiriasis,1,Certain infectious and parasitic diseases (A00-B99),,"Pediculosis, acariasis and other infestations (B85-B89)",[],[],[],[],[],[],[],[],{},[],[]
B86,Scabies,1,Certain infectious and parasitic diseases (A00-B99),,"Pediculosis, acariasis and other infestations (B85-B89)",['Sarcoptic itch'],[],[],[],[],[],[],[],{},[],[]
B87,Myiasis,1,Certain infectious and parasitic diseases (A00-B99),,"Pediculosis, acariasis and other infestations (B85-B89)",[],['infestation by larva of flies'],[],[],[],[],[],[],{},[],[]
B88,Other infestations,1,Certain infectious and parasitic diseases (A00-B99),,"Pediculosis, acariasis and other infestations (B85-B89)",[],[],[],[],[],[],[],[],{},[],[]
B89,Unspecified parasitic disease,1,Certain infectious and parasitic diseases (A00-B99),,"Pediculosis, acariasis and other infestations (B85-B89)",[],[],[],[],[],[],[],[],{},[],[]
B90,Sequelae of tuberculosis,1,Certain infectious and parasitic diseases (A00-B99),,Sequelae of infectious and parasitic diseases (B90-B94),[],[],[],[],[],[],[],[],{},[],[]
B91,Sequelae of poliomyelitis,1,Certain infectious and parasitic diseases (A00-B99),,Sequelae of infectious and parasitic diseases (B90-B94),[],[],['postpolio syndrome (G14)'],[],[],[],[],[],{},[],[]
B92,Sequelae of leprosy,1,Certain infectious and parasitic diseases (A00-B99),,Sequelae of infectious and parasitic diseases (B90-B94),[],[],[],[],[],[],[],[],{},[],[]
B94,Sequelae of other and unspecified infectious and parasitic diseases,1,Certain infectious and parasitic diseases (A00-B99),,Sequelae of infectious and parasitic diseases (B90-B94),[],[],[],[],[],[],[],[],{},[],[]
B95,"Streptococcus, Staphylococcus, and Enterococcus as the cause of diseases classified elsewhere",1,Certain infectious and parasitic diseases (A00-B99),,Bacterial and viral infectious agents (B95-B97),[],[],[],[],[],[],[],[],{},[],[]
B96,Other bacterial agents as the cause of diseases classified elsewhere,1,Certain infectious and parasitic diseases (A00-B99),,Bacterial and viral infectious agents (B95-B97),[],[],[],[],[],[],[],[],{},[],[]
B97,Viral agents as the cause of diseases classified elsewhere,1,Certain infectious and parasitic diseases (A00-B99),,Bacterial and viral infectious agents (B95-B97),[],[],[],[],[],[],[],[],{},[],[]
B99,Other and unspecified infectious diseases,1,Certain infectious and parasitic diseases (A00-B99),,Other infectious diseases (B99),[],[],[],[],[],[],[],[],{},[],[]
C00,Malignant neoplasm of lip,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],"['malignant melanoma of lip (C43.0)', 'Merkel cell carcinoma of lip (C4A.0)', 'other and unspecified malignant neoplasm of skin of lip (C44.0-)']",[],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'history of tobacco dependence (Z87.891)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C01,Malignant neoplasm of base of tongue,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)","['Malignant neoplasm of dorsal surface of base of tongue', 'Malignant neoplasm of fixed part of tongue NOS', 'Malignant neoplasm of posterior third of tongue']",[],[],[],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'history of tobacco dependence (Z87.891)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C02,Malignant neoplasm of other and unspecified parts of tongue,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],[],[],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'history of tobacco dependence (Z87.891)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C03,Malignant neoplasm of gum,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],"['malignant neoplasm of alveolar (ridge) mucosa', 'malignant neoplasm of gingiva']",[],['malignant odontogenic neoplasms (C41.0-C41.1)'],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'history of tobacco dependence (Z87.891)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C04,Malignant neoplasm of floor of mouth,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],[],[],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'history of tobacco dependence (Z87.891)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C05,Malignant neoplasm of palate,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],"[""Kaposi's sarcoma of palate (C46.2)""]",[],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'history of tobacco dependence (Z87.891)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C06,Malignant neoplasm of other and unspecified parts of mouth,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],[],[],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'history of tobacco dependence (Z87.891)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C07,Malignant neoplasm of parotid gland,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],[],[],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'exposure to environmental tobacco smoke (Z77.22)', 'exposure to tobacco smoke in the perinatal period (P96.81)', 'history of tobacco dependence (Z87.891)', 'occupational exposure to environmental tobacco smoke (Z57.31)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C08,Malignant neoplasm of other and unspecified major salivary glands,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],['malignant neoplasm of salivary ducts'],['malignant neoplasms of specified minor salivary glands which are classified according to their anatomical location'],"['malignant neoplasms of minor salivary glands NOS (C06.9)', 'malignant neoplasm of parotid gland (C07)']","['code to identify:', 'alcohol abuse and dependence (F10.-)', 'exposure to environmental tobacco smoke (Z77.22)', 'exposure to tobacco smoke in the perinatal period (P96.81)', 'history of tobacco dependence (Z87.891)', 'occupational exposure to environmental tobacco smoke (Z57.31)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C09,Malignant neoplasm of tonsil,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],[],"['malignant neoplasm of lingual tonsil (C02.4)', 'malignant neoplasm of pharyngeal tonsil (C11.1)']","['code to identify:', 'alcohol abuse and dependence (F10.-)', 'exposure to environmental tobacco smoke (Z77.22)', 'exposure to tobacco smoke in the perinatal period (P96.81)', 'history of tobacco dependence (Z87.891)', 'occupational exposure to environmental tobacco smoke (Z57.31)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C10,Malignant neoplasm of oropharynx,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],[],['malignant neoplasm of tonsil (C09.-)'],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'exposure to environmental tobacco smoke (Z77.22)', 'exposure to tobacco smoke in the perinatal period (P96.81)', 'history of tobacco dependence (Z87.891)', 'occupational exposure to environmental tobacco smoke (Z57.31)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C11,Malignant neoplasm of nasopharynx,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],[],[],"['code to identify:', 'exposure to environmental tobacco smoke (Z77.22)', 'exposure to tobacco smoke in the perinatal period (P96.81)', 'history of tobacco dependence (Z87.891)', 'occupational exposure to environmental tobacco smoke (Z57.31)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C12,Malignant neoplasm of pyriform sinus,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",['Malignant neoplasm of pyriform fossa'],[],[],[],"['code to identify:', 'exposure to environmental tobacco smoke (Z77.22)', 'exposure to tobacco smoke in the perinatal period (P96.81)', 'history of tobacco dependence (Z87.891)', 'occupational exposure to environmental tobacco smoke (Z57.31)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C13,Malignant neoplasm of hypopharynx,2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],[],['malignant neoplasm of pyriform sinus (C12)'],"['code to identify:', 'exposure to environmental tobacco smoke (Z77.22)', 'exposure to tobacco smoke in the perinatal period (P96.81)', 'history of tobacco dependence (Z87.891)', 'occupational exposure to environmental tobacco smoke (Z57.31)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",2,Neoplasms (C00-D49),,"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)",[],[],['malignant neoplasm of oral cavity NOS (C06.9)'],[],"['code to identify:', 'alcohol abuse and dependence (F10.-)', 'exposure to environmental tobacco smoke (Z77.22)', 'exposure to tobacco smoke in the perinatal period (P96.81)', 'history of tobacco dependence (Z87.891)', 'occupational exposure to environmental tobacco smoke (Z57.31)', 'tobacco dependence (F17.-)', 'tobacco use (Z72.0)']",[],[],[],{},[],[]
C15,Malignant neoplasm of esophagus,2,Neoplasms (C00-D49),,Malignant neoplasms of digestive organs (C15-C26),[],[],[],[],"['code to identify:', 'alcohol abuse and dependence (F10.-)']",[],[],[],{},[],[]
C16,Malignant neoplasm of stomach,2,Neoplasms (C00-D49),,Malignant neoplasms of digestive organs (C15-C26),[],[],[],['malignant carcinoid tumor of the stomach (C7A.092)'],"['code to identify:', 'alcohol abuse and dependence (F10.-)']",[],[],[],{},[],[]
